,user_id,movie_id,rating,timestamp,date,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
463689,34684,99685,9,1363098317,2013-03-12 14:25:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219886,16627,2187115,10,1363098700,2013-03-12 14:31:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56399,4513,1068649,9,1363098786,2013-03-12 14:33:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472484,35289,780504,6,1363099479,2013-03-12 14:44:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128531,9865,1682181,8,1363100673,2013-03-12 15:04:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350427,26530,95953,5,1363101016,2013-03-12 15:10:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
597022,44819,113247,8,1363101134,2013-03-12 15:12:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360137,27102,2244901,9,1363102775,2013-03-12 15:39:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207089,15769,1232829,8,1363103025,2013-03-12 15:43:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630100,47472,1099212,8,1363103058,2013-03-12 15:44:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2757,175,31235,7,1363104089,2013-03-12 16:01:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195326,14934,2608224,6,1363104785,2013-03-12 16:13:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98096,7548,454876,4,1363105210,2013-03-12 16:20:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615379,46297,43265,7,1363105746,2013-03-12 16:29:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615378,46297,40746,8,1363105770,2013-03-12 16:29:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615377,46297,39416,6,1363105821,2013-03-12 16:30:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
250192,18917,1083462,5,1363106034,2013-03-12 16:33:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291916,22039,88763,8,1363106076,2013-03-12 16:34:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666019,50463,758746,9,1363106156,2013-03-12 16:35:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
555963,41786,1656186,5,1363106297,2013-03-12 16:38:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435739,32586,1219289,7,1363106385,2013-03-12 16:39:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424106,31872,431021,7,1363106603,2013-03-12 16:43:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345340,26194,238936,7,1363106796,2013-03-12 16:46:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199930,15265,264472,7,1363107329,2013-03-12 16:55:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199936,15265,445946,5,1363107360,2013-03-12 16:56:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628155,47292,1990314,6,1363107488,2013-03-12 16:58:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199935,15265,443706,8,1363107510,2013-03-12 16:58:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199931,15265,362478,7,1363107540,2013-03-12 16:59:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151428,11414,77416,8,1363107588,2013-03-12 16:59:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199927,15265,120616,8,1363107597,2013-03-12 16:59:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199929,15265,209163,7,1363107611,2013-03-12 17:00:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199939,15265,859163,6,1363107626,2013-03-12 17:00:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528981,39707,1659337,7,1363107900,2013-03-12 17:05:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7908,715,169547,9,1363108017,2013-03-12 17:06:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662107,50130,1194173,6,1363108112,2013-03-12 17:08:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
583569,43611,1074638,10,1363108519,2013-03-12 17:15:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479038,35768,1683526,9,1363110331,2013-03-12 17:45:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435180,32569,1673434,3,1363110612,2013-03-12 17:50:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
539093,40404,2024432,10,1363110839,2013-03-12 17:53:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
488832,36561,1446192,10,1363111171,2013-03-12 17:59:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
680192,51658,1343727,7,1363111301,2013-03-12 18:01:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248013,18776,373926,8,1363111315,2013-03-12 18:01:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212348,16103,1397280,6,1363111378,2013-03-12 18:02:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599900,45079,60153,7,1363111422,2013-03-12 18:03:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38592,3392,1623205,8,1363111564,2013-03-12 18:06:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113207,8787,327056,7,1363111653,2013-03-12 18:07:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94296,7179,1758830,3,1363111678,2013-03-12 18:07:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388783,29282,1623205,5,1363111766,2013-03-12 18:09:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339605,25653,300140,8,1363112774,2013-03-12 18:26:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148954,11320,138704,10,1363112940,2013-03-12 18:29:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501011,37518,175142,6,1363112966,2013-03-12 18:29:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464411,34773,1904996,10,1363113132,2013-03-12 18:32:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208702,15884,67625,10,1363113828,2013-03-12 18:43:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178082,13668,1047011,9,1363113979,2013-03-12 18:46:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662125,50130,1981677,8,1363114439,2013-03-12 18:53:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218882,16498,1623205,6,1363114695,2013-03-12 18:58:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
302909,22898,191996,9,1363115217,2013-03-12 19:06:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41821,3569,1623205,6,1363115548,2013-03-12 19:12:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
655113,49476,454876,10,1363116355,2013-03-12 19:25:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627000,47186,1760967,7,1363117455,2013-03-12 19:44:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409250,30857,1428538,3,1363117532,2013-03-12 19:45:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
434045,32494,1859650,7,1363117551,2013-03-12 19:45:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676886,51388,2198956,10,1363117704,2013-03-12 19:48:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259191,19607,1924394,8,1363118402,2013-03-12 20:00:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
411349,30932,108394,8,1363118497,2013-03-12 20:01:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653874,49383,2337981,9,1363118983,2013-03-12 20:09:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98460,7572,1673434,10,1363119138,2013-03-12 20:12:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362223,27287,363163,10,1363119468,2013-03-12 20:17:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407446,30701,93177,10,1363119804,2013-03-12 20:23:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407442,30701,87800,10,1363119835,2013-03-12 20:23:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407478,30701,1591095,10,1363119899,2013-03-12 20:24:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519605,39041,1282140,6,1363119973,2013-03-12 20:26:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251888,19010,975645,7,1363119997,2013-03-12 20:26:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98456,7572,1623205,10,1363120103,2013-03-12 20:28:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103922,8097,1047449,1,1363120181,2013-03-12 20:29:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103841,8097,109369,7,1363120205,2013-03-12 20:30:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533305,39973,1854236,7,1363120281,2013-03-12 20:31:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103981,8097,1772240,3,1363120470,2013-03-12 20:34:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706459,53529,1684233,6,1363120608,2013-03-12 20:36:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
628115,47292,1235522,5,1363120649,2013-03-12 20:37:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400946,30317,2053463,7,1363120831,2013-03-12 20:40:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
528389,39655,1990314,8,1363121534,2013-03-12 20:52:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213359,16155,1568338,8,1363121725,2013-03-12 20:55:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608550,45751,107808,9,1363121796,2013-03-12 20:56:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
559703,42048,2053463,8,1363121884,2013-03-12 20:58:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
252647,19052,406375,7,1363122032,2013-03-12 21:00:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361265,27248,102926,7,1363122388,2013-03-12 21:06:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320528,24290,1623205,7,1363122436,2013-03-12 21:07:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433951,32494,1506999,1,1363122685,2013-03-12 21:11:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51716,4130,1024648,10,1363122876,2013-03-12 21:14:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145156,10979,1781769,6,1363123389,2013-03-12 21:23:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77886,6046,1290419,4,1363123895,2013-03-12 21:31:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
377658,28491,1047011,9,1363124141,2013-03-12 21:35:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
455517,34084,103874,10,1363124199,2013-03-12 21:36:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351465,26609,1316622,6,1363124296,2013-03-12 21:38:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260170,19707,1623205,1,1363124412,2013-03-12 21:40:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344147,26167,113375,9,1363124909,2013-03-12 21:48:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683128,51931,1412386,9,1363125414,2013-03-12 21:56:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85016,6520,1623205,7,1363125562,2013-03-12 21:59:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365364,27524,862467,10,1363125944,2013-03-12 22:05:44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
272207,20571,1623205,8,1363126059,2013-03-12 22:07:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341722,25952,1345836,10,1363126216,2013-03-12 22:10:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367259,27687,1790885,8,1363126396,2013-03-12 22:13:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172947,13309,1623205,7,1363126515,2013-03-12 22:15:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606373,45561,74119,8,1363126617,2013-03-12 22:16:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639803,48219,1068680,7,1363126790,2013-03-12 22:19:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90510,6890,2387433,6,1363126814,2013-03-12 22:20:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131192,10054,1623205,7,1363126954,2013-03-12 22:22:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227042,17186,1772341,1,1363127148,2013-03-12 22:25:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227013,17186,780504,10,1363127167,2013-03-12 22:26:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355010,26783,1301308,8,1363127259,2013-03-12 22:27:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19611,1841,1156466,7,1363127334,2013-03-12 22:28:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46397,3840,2299842,8,1363127424,2013-03-12 22:30:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442561,33141,2198956,10,1363127509,2013-03-12 22:31:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501732,37612,1362058,8,1363127784,2013-03-12 22:36:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436388,32647,408790,6,1363127854,2013-03-12 22:37:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599003,44990,1999995,5,1363128158,2013-03-12 22:42:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,51,2083383,8,1363128222,2013-03-12 22:43:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602353,45303,1024648,7,1363128348,2013-03-12 22:45:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
514103,38622,1373120,9,1363129398,2013-03-12 23:03:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406628,30657,1623205,8,1363129421,2013-03-12 23:03:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596443,44758,1706593,7,1363129425,2013-03-12 23:03:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151937,11475,1735898,7,1363129427,2013-03-12 23:03:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653090,49321,1130884,9,1363129498,2013-03-12 23:04:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
710432,53838,2125608,9,1363129670,2013-03-12 23:07:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485623,36253,1235166,6,1363129849,2013-03-12 23:10:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706984,53578,245429,10,1363130331,2013-03-12 23:18:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681057,51722,1772341,8,1363130435,2013-03-12 23:20:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425419,31960,1117385,8,1363130669,2013-03-12 23:24:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89179,6822,1117385,8,1363130693,2013-03-12 23:24:53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439297,32849,2053463,6,1363130894,2013-03-12 23:28:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501018,37518,1297919,7,1363131195,2013-03-12 23:33:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45578,3808,1862472,6,1363131262,2013-03-12 23:34:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45485,3808,295721,5,1363131276,2013-03-12 23:34:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45566,3808,1596350,6,1363131293,2013-03-12 23:34:53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45524,3808,804540,5,1363131319,2013-03-12 23:35:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45572,3808,1654041,2,1363131346,2013-03-12 23:35:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45515,3808,486946,6,1363131379,2013-03-12 23:36:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45530,3808,949751,2,1363131419,2013-03-12 23:36:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45379,3808,82418,6,1363131436,2013-03-12 23:37:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45507,3808,431308,7,1363131457,2013-03-12 23:37:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339629,25653,824330,6,1363131488,2013-03-12 23:38:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45418,3808,119731,6,1363131507,2013-03-12 23:38:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45489,3808,324133,7,1363131548,2013-03-12 23:39:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45481,3808,267351,8,1363131572,2013-03-12 23:39:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45550,3808,1282139,8,1363131626,2013-03-12 23:40:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99467,7698,404978,5,1363131640,2013-03-12 23:40:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45473,3808,253875,6,1363131682,2013-03-12 23:41:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
543594,40787,1907668,6,1363131715,2013-03-12 23:41:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45483,3808,276919,4,1363131774,2013-03-12 23:42:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120246,9356,1286537,8,1363131901,2013-03-12 23:45:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162313,12373,2323551,10,1363132174,2013-03-12 23:49:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19595,1841,266697,7,1363132243,2013-03-12 23:50:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
489073,36575,137523,9,1363132565,2013-03-12 23:56:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118559,9207,1023111,10,1363132895,2013-03-13 00:01:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102523,7957,1024648,9,1363133169,2013-03-13 00:06:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336315,25417,1392170,6,1363133283,2013-03-13 00:08:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254240,19218,38355,9,1363133647,2013-03-13 00:14:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388801,29287,407887,9,1363134009,2013-03-13 00:20:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
634875,47846,1441940,10,1363134321,2013-03-13 00:25:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532587,39920,120737,10,1363134418,2013-03-13 00:26:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532590,39920,167261,9,1363134448,2013-03-13 00:27:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532589,39920,167260,10,1363134470,2013-03-13 00:27:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402619,30410,112431,8,1363134630,2013-03-13 00:30:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532586,39920,105046,8,1363134947,2013-03-13 00:35:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326471,24725,80503,8,1363134992,2013-03-13 00:36:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
386665,29081,1244754,7,1363135118,2013-03-13 00:38:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295050,22338,76843,8,1363135347,2013-03-13 00:42:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295056,22338,96289,8,1363135486,2013-03-13 00:44:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253456,19107,1682181,9,1363135538,2013-03-13 00:45:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295053,22338,90570,8,1363135564,2013-03-13 00:46:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295051,22338,80678,9,1363135650,2013-03-13 00:47:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295049,22338,61722,8,1363135742,2013-03-13 00:49:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179819,13804,1559547,3,1363135747,2013-03-13 00:49:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74349,5753,1673434,7,1363135787,2013-03-13 00:49:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650502,49040,1024648,8,1363136640,2013-03-13 01:04:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214056,16232,137523,9,1363136652,2013-03-13 01:04:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
431519,32386,1623205,10,1363136709,2013-03-13 01:05:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
576659,43294,78788,9,1363136728,2013-03-13 01:05:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289119,21818,398808,8,1363136815,2013-03-13 01:06:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
651717,49191,1077368,4,1363136820,2013-03-13 01:07:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214062,16232,317248,9,1363136946,2013-03-13 01:09:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392055,29559,319061,8,1363136970,2013-03-13 01:09:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214108,16232,1375666,9,1363137023,2013-03-13 01:10:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214075,16232,468569,9,1363137136,2013-03-13 01:12:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214068,16232,372784,8,1363137174,2013-03-13 01:12:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214078,16232,482571,8,1363137203,2013-03-13 01:13:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214058,16232,209144,8,1363137223,2013-03-13 01:13:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214052,16232,114814,9,1363137239,2013-03-13 01:13:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214107,16232,1345836,8,1363137322,2013-03-13 01:15:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477328,35621,882977,7,1363137496,2013-03-13 01:18:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214051,16232,114369,9,1363137505,2013-03-13 01:18:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214153,16232,1931533,8,1363137534,2013-03-13 01:18:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214118,16232,1540133,8,1363137802,2013-03-13 01:23:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214066,16232,364045,7,1363137830,2013-03-13 01:23:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214092,16232,1130884,8,1363137865,2013-03-13 01:24:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214054,16232,119217,9,1363137897,2013-03-13 01:24:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696260,52834,1623205,10,1363137979,2013-03-13 01:26:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214050,16232,105236,8,1363138002,2013-03-13 01:26:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214060,16232,257044,8,1363138054,2013-03-13 01:27:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214096,16232,1232829,8,1363138103,2013-03-13 01:28:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214049,16232,97441,8,1363138130,2013-03-13 01:28:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
699955,52971,1623205,7,1363138341,2013-03-13 01:32:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129257,9936,1623205,7,1363138367,2013-03-13 01:32:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392299,29579,50237,9,1363138574,2013-03-13 01:36:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129254,9936,1588173,5,1363138661,2013-03-13 01:37:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260073,19687,325805,8,1363138699,2013-03-13 01:38:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642829,48512,1623205,7,1363139305,2013-03-13 01:48:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464543,34792,2053463,9,1363139323,2013-03-13 01:48:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194717,14910,1623205,8,1363141241,2013-03-13 02:20:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284889,21555,2053463,8,1363141268,2013-03-13 02:21:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
585327,43767,1623205,3,1363141516,2013-03-13 02:25:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
