ID,Promotion,purchase,V1,V2,V3,V4,V5,V6,V7
111500,Yes,0,1,29.8944304,0.99936129,2,3,4,2
111501,Yes,0,1,25.6316673,-0.12615,2,1,1,1
111504,No,0,2,37.0060146,-0.2127277,2,2,4,1
111505,Yes,0,1,30.3773095,-1.6845501,2,3,1,1
111507,No,0,1,29.055906,-0.90535,1,2,1,2
111517,Yes,0,1,31.0473978,0.04700562,1,2,2,2
111518,No,0,1,34.5944074,-1.0785056,1,3,2,2
111521,No,0,2,26.7547548,0.39331678,2,3,2,2
111522,No,0,1,35.3677312,0.04700562,2,3,2,2
111524,Yes,0,2,41.9473739,1.51882802,1,3,3,2
111525,Yes,0,2,38.2316709,-0.90535,2,2,2,1
111526,No,0,1,26.9124261,1.25909466,2,2,4,2
111527,No,0,2,33.2827319,0.39331678,2,1,1,2
111529,No,0,1,17.2668436,-1.0785056,2,2,4,2
111530,Yes,0,2,22.9487962,0.56647235,2,2,4,1
111531,Yes,0,1,37.754382,1.43225023,2,3,4,2
111532,No,0,2,31.7571675,0.2201612,2,1,4,2
111534,No,0,2,34.1894557,-0.0395722,1,1,3,1
111536,Yes,0,2,27.3112718,-0.0395722,1,3,2,2
111537,Yes,0,0,31.2654931,1.17251687,2,1,1,2
111538,No,0,1,37.7994304,-1.5979723,2,3,2,2
111540,No,0,3,29.4500548,0.13358341,2,1,3,2
111541,No,0,2,29.1759218,-0.6456167,2,1,3,2
111544,No,0,2,32.4280404,0.30673899,1,1,4,1
111545,Yes,0,0,41.4145617,1.6919836,1,4,1,1
111547,No,0,0,33.2534769,-0.2127277,2,3,2,2
111548,Yes,0,2,40.6906238,-0.8187723,1,2,3,1
111549,Yes,0,2,25.5990482,1.51882802,1,3,1,2
111550,No,0,1,33.5518748,-1.2516612,2,2,1,1
111551,No,0,1,37.273913,0.2201612,2,2,3,1
111552,Yes,0,2,30.1041153,0.2201612,2,1,2,1
111553,No,0,1,29.8809255,-0.9919278,1,4,1,1
111554,Yes,0,2,22.6028755,-1.2516612,2,2,1,2
111556,No,0,2,35.1647987,0.65305014,2,3,2,1
111557,No,0,3,29.6134532,-0.90535,2,2,3,1
111558,No,0,2,28.9226391,1.08593908,2,3,2,1
111559,Yes,0,2,32.6092554,-0.12615,2,3,3,1
111560,Yes,0,1,28.6032734,-0.12615,1,3,1,2
111562,Yes,0,1,29.1641759,0.30673899,2,2,2,1
111563,Yes,0,3,28.2490024,1.60540581,1,2,4,2
111564,No,0,1,37.5014043,-0.2127277,2,3,4,2
111565,Yes,0,0,33.44817,-0.2127277,2,2,3,2
111567,No,0,1,33.9183976,1.25909466,2,2,3,1
111569,No,0,2,27.6527905,0.82620572,2,3,4,2
111571,Yes,0,2,29.9607875,0.2201612,2,3,3,2
111572,No,0,1,31.9050684,-0.8187723,1,2,3,1
111573,No,0,2,26.7883965,-1.1650834,2,3,2,1
111574,Yes,0,2,36.4993749,0.47989457,2,2,1,2
111576,Yes,0,3,34.6561672,-0.90535,2,2,1,2
111577,No,0,2,31.0011136,-0.0395722,2,3,4,2
111578,No,0,1,30.6202749,-0.2993055,1,3,1,2
111580,No,0,3,27.2842889,1.25909466,2,3,4,1
111581,No,0,2,15.4473757,-0.2127277,1,3,1,1
111583,Yes,0,1,37.4416206,0.65305014,2,1,3,1
111584,Yes,0,3,32.567744,0.39331678,2,2,2,2
111587,Yes,0,1,31.6686237,1.17251687,2,2,1,2
111590,No,0,1,18.9070053,0.99936129,2,2,2,2
111591,Yes,0,1,39.0373982,0.47989457,2,2,3,2
111592,No,0,2,38.3970881,-1.4248168,2,3,3,2
111593,No,0,1,24.965635,-0.8187723,1,3,1,2
111594,Yes,0,0,22.460242,1.6919836,2,3,4,2
111595,No,0,0,31.7462759,0.13358341,2,3,2,2
111596,No,0,2,34.2507989,-0.2127277,2,3,2,1
111597,No,0,1,39.5888929,1.34567245,1,2,3,2
111598,No,0,1,32.945442,-1.338239,2,2,3,1
111600,Yes,0,1,36.3093785,1.08593908,1,1,1,2
111601,Yes,0,2,27.7642729,0.04700562,2,2,1,2
111603,No,0,2,36.65159,-1.338239,2,2,2,2
111604,Yes,0,2,29.330331,-0.7321945,1,1,3,2
111606,No,0,2,28.4555539,0.73962793,2,3,3,1
111608,Yes,0,1,34.9874174,1.34567245,1,2,1,2
111609,Yes,0,1,17.4210731,0.56647235,2,1,4,2
111610,Yes,0,1,31.316605,1.60540581,1,2,4,2
111611,Yes,0,1,28.2447134,0.91278351,2,2,3,2
111612,No,0,2,32.8680157,0.82620572,1,1,2,2
111615,No,0,1,24.8312191,1.43225023,1,3,4,2
111617,Yes,0,2,33.5881205,1.43225023,1,2,2,2
111618,Yes,0,2,30.6171902,-1.338239,2,1,1,1
111619,No,0,1,32.4470545,-0.5590389,2,2,1,2
111620,Yes,0,0,29.8512029,0.04700562,2,1,3,2
111622,No,0,2,18.0450386,-0.4724611,1,3,4,2
111624,Yes,0,2,30.7044961,1.17251687,2,2,3,2
111625,Yes,0,2,43.1477579,-1.6845501,2,4,3,1
111627,No,0,1,24.682228,-1.6845501,2,3,4,1
111630,No,0,1,33.9282666,1.51882802,1,2,2,2
111631,Yes,0,2,29.803655,-0.90535,2,2,2,1
111632,No,0,1,28.4080722,1.60540581,2,1,1,2
111633,No,0,2,33.6866279,0.47989457,1,2,2,2
111634,Yes,0,3,36.8568036,-1.2516612,1,1,2,2
111635,No,0,0,23.0662864,-1.6845501,1,2,2,1
111636,Yes,0,2,27.1117915,-0.2993055,2,2,2,1
111637,No,0,2,36.6633305,0.82620572,2,2,2,2
111638,No,0,2,35.6981991,0.56647235,2,3,3,2
111639,No,0,1,29.2398929,-0.6456167,2,3,4,2
111640,No,0,1,25.902657,-0.0395722,2,2,4,2
111641,No,0,1,35.3963638,-0.2993055,2,2,1,2
111642,Yes,0,2,31.9727227,0.2201612,2,2,1,2
111644,No,0,2,25.6960017,0.56647235,1,1,3,1
111645,No,0,2,26.563244,0.39331678,2,1,4,1
111649,Yes,0,1,16.4938764,1.25909466,1,3,2,2
111651,No,0,1,36.9128364,0.82620572,2,3,4,2
111653,Yes,0,0,37.4550027,-0.6456167,2,3,2,2
111657,Yes,0,1,43.7309355,-1.2516612,1,2,2,2
111658,No,0,0,30.0911875,-0.0395722,2,3,1,2
111659,No,0,3,22.3688401,0.47989457,2,3,4,2
111661,No,0,0,25.8833219,1.6919836,2,3,1,1
111662,No,0,2,28.9311236,-0.90535,1,2,1,2
111665,Yes,0,2,34.1623034,-0.2993055,2,3,4,2
111666,No,0,2,23.9285156,0.39331678,2,1,4,2
111667,Yes,0,1,20.0302625,0.56647235,2,2,4,2
111668,No,0,1,29.851518,1.17251687,1,3,1,1
111670,Yes,0,2,29.4048727,0.13358341,1,2,4,2
111671,Yes,0,2,26.3649291,0.91278351,2,3,2,1
111672,No,0,3,35.6528565,0.04700562,2,3,1,2
111673,Yes,1,2,36.9891037,-0.7321945,2,4,2,2
111675,Yes,0,2,25.5838553,0.99936129,1,3,2,2
111676,Yes,0,1,25.5143469,-0.9919278,2,3,2,2
111678,Yes,0,2,26.0862477,-0.2127277,2,3,3,1
111680,Yes,0,1,25.3303066,-1.4248168,2,1,2,1
111683,No,0,0,23.8225419,0.91278351,1,2,4,2
111684,Yes,0,2,23.7887062,0.82620572,1,1,2,2
111687,Yes,0,2,38.1045132,0.91278351,2,3,3,2
111688,No,0,1,31.4611196,-0.4724611,1,1,3,1
111689,No,0,1,33.3505747,-1.4248168,2,4,4,2
111690,Yes,0,2,31.0891198,-1.6845501,1,2,1,2
111692,Yes,0,3,36.3041697,-1.5979723,2,1,1,2
111694,No,0,2,29.8530054,0.56647235,1,3,4,2
111697,Yes,0,3,36.2710979,0.04700562,2,2,2,2
111698,Yes,0,2,35.8418028,0.2201612,2,2,4,2
111699,No,0,0,24.8060432,1.17251687,2,1,1,1
111700,Yes,0,3,34.7952,0.2201612,1,3,3,2
111703,No,0,1,22.4791701,0.30673899,2,3,3,2
111704,No,0,1,25.3233231,1.60540581,2,2,3,2
111705,Yes,0,0,33.0008984,-1.0785056,1,1,4,2
111706,Yes,0,0,28.0926621,0.65305014,1,3,1,2
111707,No,0,2,20.0685911,-1.0785056,2,2,2,1
111710,No,0,2,29.9589032,-0.6456167,2,1,3,2
111711,Yes,0,1,30.4882301,-1.2516612,2,3,1,2
111712,No,0,1,26.8625231,1.17251687,2,3,3,1
111716,Yes,0,1,28.1796573,0.56647235,2,2,1,2
111717,Yes,0,2,28.5196354,0.30673899,2,3,2,2
111718,No,0,2,30.0088208,0.2201612,2,4,2,2
111720,Yes,0,0,42.8508558,1.6919836,1,3,2,2
111721,Yes,0,2,32.2249083,-1.0785056,1,3,3,2
111724,No,0,2,29.4612398,0.13358341,1,1,1,2
111725,No,0,1,27.8376223,-0.5590389,2,1,4,2
111726,No,0,1,32.7067806,-0.7321945,2,2,3,1
111727,No,0,3,33.3647189,0.65305014,2,3,4,1
111728,No,0,1,26.29705,-0.12615,1,2,2,2
111729,No,0,1,31.3652683,1.43225023,2,3,1,2
111730,No,0,2,37.18193,-1.4248168,2,3,1,2
111731,No,0,2,18.8586999,-1.2516612,2,2,2,2
111732,Yes,0,1,38.4649986,-1.4248168,2,3,3,2
111733,No,0,2,42.5125371,-0.9919278,1,2,3,2
111735,No,0,2,27.0736598,1.25909466,2,2,2,2
111736,No,0,2,27.6931307,-0.8187723,2,2,3,2
111737,No,0,0,26.1223932,0.13358341,2,2,4,2
111738,Yes,0,2,40.2796799,-0.2993055,2,3,1,2
111739,No,0,2,31.0060755,-0.8187723,2,2,3,2
111741,No,0,0,30.846907,0.65305014,1,3,1,1
111742,No,0,0,24.5776625,-0.4724611,1,2,2,2
111744,Yes,0,1,23.0142774,1.60540581,2,2,2,2
111745,Yes,0,1,29.7097658,0.91278351,1,3,4,1
111747,No,0,2,29.0212634,-0.5590389,2,2,3,2
111748,No,0,2,35.8608827,-1.0785056,2,2,2,2
111749,No,0,1,29.5751828,0.04700562,1,2,2,2
111751,Yes,0,2,37.9023735,-1.4248168,2,4,3,1
111752,Yes,0,1,41.5808171,-1.5113946,2,2,2,2
111754,Yes,0,1,32.8877766,-0.8187723,2,3,2,1
111755,No,0,1,31.0647719,0.73962793,1,1,1,1
111756,Yes,0,0,24.7979703,1.17251687,1,4,4,1
111757,No,0,2,31.0353785,-1.338239,1,2,4,2
111760,No,0,2,33.7093787,0.99936129,2,3,3,2
111762,No,0,2,29.6651694,1.43225023,2,1,3,2
111764,No,0,1,27.1298743,-0.2127277,1,3,1,1
111765,Yes,0,1,21.4078294,0.82620572,2,3,4,2
111766,No,0,1,30.6233383,-1.0785056,2,1,2,2
111767,No,0,1,29.7245329,-0.6456167,2,3,3,2
111768,No,0,0,23.9178365,-1.5979723,2,1,3,2
111769,No,0,1,28.8569348,-1.4248168,2,3,2,1
111770,Yes,0,2,29.3100451,-0.4724611,2,3,2,2
111772,No,0,3,22.9170361,-1.4248168,2,2,4,2
111773,No,0,0,31.2388705,-1.5979723,2,3,4,2
111775,No,0,2,28.3858947,-0.0395722,1,3,4,2
111776,Yes,0,3,26.8608798,1.08593908,1,4,2,1
111777,Yes,0,3,27.2601968,-0.3858833,1,4,3,2
111778,No,0,3,27.7758624,-1.5113946,2,1,3,2
111779,Yes,0,2,23.0334373,1.08593908,2,3,4,2
111782,No,0,3,26.277724,0.04700562,1,2,3,2
111783,No,0,3,33.0409178,-0.0395722,2,2,3,2
111784,Yes,0,2,35.3239631,1.25909466,1,3,4,2
111788,No,0,2,28.1297937,-1.0785056,1,3,1,2
111789,Yes,0,3,40.971508,0.73962793,2,2,1,2
111791,Yes,0,2,27.0819463,-0.2993055,2,3,1,2
111792,No,0,0,25.8758491,0.04700562,1,4,1,2
111794,No,0,2,28.4708742,-1.5113946,2,3,3,1
111795,No,0,1,30.9529753,-0.12615,2,2,2,1
111800,Yes,0,2,33.6263166,-0.90535,2,3,1,2
111802,Yes,0,1,23.9178809,-1.6845501,2,2,2,2
111803,Yes,0,2,25.8742107,-1.1650834,2,2,2,2
111804,No,0,2,29.7178097,0.73962793,2,3,2,1
111805,Yes,0,2,30.9039158,0.39331678,2,3,3,2
111807,No,0,1,35.7978312,1.25909466,2,2,3,2
111808,Yes,0,2,39.641772,-1.1650834,2,3,4,2
111811,No,0,1,22.8583864,-1.0785056,2,3,4,2
111813,No,0,0,35.0569266,0.2201612,2,3,1,2
111814,No,0,2,34.8296464,0.04700562,2,1,1,2
111815,Yes,0,2,38.5689179,-1.338239,2,3,3,1
111816,No,0,0,35.3446411,0.04700562,1,2,2,2
111817,No,0,0,34.3443042,-1.6845501,1,2,3,1
111818,No,0,2,28.1819067,0.39331678,1,3,3,1
111819,No,0,1,28.2446837,1.51882802,2,2,3,1
111821,Yes,0,2,32.4790202,-0.6456167,1,1,3,2
111824,Yes,0,0,38.3178897,-0.12615,1,1,1,2
111825,Yes,0,2,24.4601932,-1.5979723,2,3,3,1
111826,No,0,2,30.6090784,0.30673899,2,2,2,1
111827,No,0,2,29.9903695,-1.6845501,2,3,2,2
111829,No,0,1,37.8065978,1.34567245,2,1,2,2
111831,No,0,0,33.516588,-0.2993055,2,3,1,1
111833,No,0,2,22.0061628,0.04700562,1,2,1,2
111834,No,0,0,30.7875374,-0.3858833,2,3,2,1
111835,Yes,0,3,39.4545047,0.13358341,1,1,2,2
111836,No,0,2,27.7663775,0.30673899,1,2,2,2
111839,No,0,2,23.4114728,-0.12615,1,2,1,2
111840,Yes,0,2,22.525615,-1.5113946,1,3,2,2
111841,No,0,2,34.1015551,-0.3858833,1,1,3,1
111842,Yes,0,3,30.6795015,0.99936129,2,2,4,2
111843,Yes,0,1,37.9596234,-1.2516612,2,2,1,2
111844,No,0,2,33.7719625,0.65305014,2,4,2,2
111845,Yes,0,1,30.9225533,-1.4248168,2,1,4,1
111846,Yes,0,2,28.1083435,1.6919836,2,3,4,2
111847,No,0,2,24.4367313,-1.0785056,2,3,4,1
111848,No,0,1,25.2663314,-0.7321945,1,2,1,2
111850,Yes,0,1,33.2431951,0.65305014,1,2,1,1
111853,No,0,3,24.1186537,-1.5113946,1,3,1,1
111854,Yes,0,2,32.8145769,-0.4724611,2,2,3,1
111856,Yes,0,1,23.099059,-0.5590389,2,2,2,2
111859,Yes,0,1,38.7979856,-0.2993055,1,2,4,2
111861,Yes,0,3,31.2241454,-0.9919278,2,3,1,1
111862,Yes,0,3,26.9813625,-0.7321945,2,2,3,1
111863,Yes,0,2,31.54877,-0.2993055,2,3,3,1
111864,Yes,0,2,35.8871916,1.25909466,2,1,1,2
111865,No,0,3,26.347092,1.43225023,2,2,4,2
111866,No,0,1,29.3322242,-0.4724611,2,3,4,1
111867,Yes,0,2,26.7274502,-1.5979723,2,3,2,2
111868,No,0,0,25.7927483,-0.0395722,2,3,4,2
111869,Yes,0,1,26.364605,-0.9919278,2,1,1,2
111874,Yes,0,2,31.1812229,1.34567245,2,1,3,2
111875,Yes,0,1,31.7945606,-1.6845501,2,1,1,2
111876,No,0,2,26.7585573,1.60540581,2,3,4,1
111878,Yes,0,2,26.5906087,1.43225023,1,4,2,2
111883,No,0,1,30.7754513,0.65305014,2,2,4,2
111884,No,0,1,37.4407842,1.25909466,1,2,3,2
111885,No,0,1,29.3304637,1.17251687,1,1,2,2
111886,Yes,0,3,23.8241575,1.43225023,1,3,1,2
111887,No,0,0,25.18928,0.65305014,2,1,2,2
111888,No,0,3,35.2733346,0.73962793,2,2,1,2
111889,Yes,0,2,34.0553101,1.60540581,2,3,4,2
111890,Yes,0,1,31.9429782,-1.1650834,1,1,4,2
111891,No,0,2,32.5900162,-1.2516612,1,4,4,1
111892,Yes,0,2,27.6712312,0.56647235,1,3,4,1
111893,Yes,0,0,32.8119741,0.30673899,2,1,3,1
111894,Yes,0,1,26.8657692,1.25909466,1,3,3,2
111895,Yes,1,2,21.5143269,1.08593908,1,4,3,2
111898,Yes,0,2,36.0244354,0.04700562,1,3,4,1
111899,Yes,0,2,29.3707136,0.04700562,1,2,3,2
111900,Yes,0,2,26.405417,0.2201612,2,3,3,1
111901,Yes,0,3,25.1403406,0.04700562,2,1,3,2
111904,No,0,3,31.0911474,1.6919836,2,3,1,2
111906,No,0,1,32.6628351,-1.5979723,2,3,3,2
111907,No,0,2,32.0884961,0.04700562,2,4,1,1
111908,Yes,0,1,34.1085933,0.99936129,2,2,3,1
111909,No,0,1,28.9951617,-0.2127277,2,3,4,2
111911,Yes,0,2,26.4358404,-0.90535,2,3,1,1
111912,No,0,2,28.0281485,-0.2993055,2,1,3,2
111914,Yes,0,0,26.6166551,-0.90535,1,2,1,2
111915,No,0,2,28.9533776,-1.1650834,2,2,3,2
111919,Yes,0,1,28.7494007,1.6919836,2,3,4,1
111921,No,0,0,38.9383878,0.56647235,2,2,4,2
111923,No,0,1,24.9456322,0.73962793,2,3,2,1
111925,No,0,3,24.908654,-1.1650834,2,3,2,1
111926,No,0,3,26.7031475,-1.4248168,1,3,1,1
111927,Yes,0,3,34.1536923,1.6919836,1,1,4,2
111928,No,0,3,29.1868554,0.99936129,2,1,3,2
111930,No,0,0,26.1735981,-0.5590389,2,4,2,2
111931,Yes,0,1,30.6872637,-0.5590389,1,4,2,1
111932,No,0,0,37.9843902,-0.5590389,2,2,3,1
111934,Yes,0,3,36.9623684,0.56647235,2,3,4,2
111935,No,0,1,22.0045723,0.56647235,2,1,4,2
111936,Yes,0,2,35.9158279,0.82620572,2,4,2,2
111938,Yes,0,2,30.3924113,0.82620572,2,3,1,2
111939,No,0,2,38.007356,-0.4724611,1,1,3,2
111941,No,0,2,34.508994,-0.4724611,2,3,2,1
111944,No,0,1,32.2160618,-0.9919278,1,1,3,2
111945,Yes,0,0,30.6412773,0.65305014,1,3,4,1
111947,Yes,0,1,31.3173143,1.6919836,1,2,3,1
111948,No,0,1,34.8090593,0.13358341,2,2,2,2
111950,Yes,0,2,30.5123016,0.2201612,2,2,4,1
111951,No,0,1,25.9273666,0.65305014,2,1,1,1
111952,Yes,0,1,27.6996508,-0.9919278,2,3,4,1
111955,No,0,1,29.5363987,-1.2516612,2,3,2,2
111957,No,0,2,34.7658464,1.25909466,2,3,4,2
111958,No,0,3,30.8220655,0.65305014,2,1,2,2
111959,Yes,0,2,29.2976744,1.51882802,2,2,1,1
111961,Yes,0,2,33.9074339,-1.6845501,2,1,4,2
111964,Yes,0,3,31.4099076,0.82620572,1,3,3,1
111965,Yes,0,2,33.8848636,1.34567245,2,3,3,1
111967,No,0,1,27.5908058,-1.1650834,2,2,3,1
111968,Yes,0,2,16.6928196,0.04700562,1,3,3,2
111971,Yes,0,1,30.9423519,0.91278351,1,2,2,2
111972,Yes,0,1,24.8817235,0.47989457,2,1,2,2
111973,Yes,0,2,28.3759134,-0.8187723,1,3,3,2
111974,No,0,0,28.5567794,-0.9919278,2,2,2,2
111975,No,0,3,29.7566744,1.51882802,2,3,4,1
111977,Yes,0,1,30.5756013,-0.5590389,1,1,4,2
111978,Yes,0,1,29.2905018,-1.5979723,2,3,4,1
111980,No,0,1,32.0124643,1.25909466,1,1,3,2
111981,No,0,1,19.4923034,1.08593908,2,3,2,2
111983,Yes,0,0,31.4912868,-1.0785056,1,4,1,2
111984,Yes,0,3,23.4314657,0.13358341,2,3,3,2
111986,Yes,0,0,41.7233242,1.60540581,2,1,2,2
111987,Yes,0,1,31.0143728,0.30673899,1,2,4,2
111988,No,0,1,33.433441,-0.9919278,2,3,4,2
111989,Yes,0,1,36.8397444,-1.1650834,2,3,4,1
111990,Yes,0,2,31.134923,1.25909466,1,4,4,2
111991,Yes,0,1,16.9179315,-1.338239,2,3,1,1
111992,No,0,1,31.7353885,-1.6845501,2,2,1,2
111993,Yes,0,1,32.8442535,-0.9919278,2,3,1,1
111994,Yes,0,1,24.2925826,0.47989457,1,3,4,2
111995,Yes,0,2,34.6873333,0.82620572,2,1,3,2
111996,No,0,3,14.8454268,0.82620572,2,3,2,2
111997,No,0,1,27.2766398,1.51882802,2,1,2,2
111998,Yes,0,1,34.2631471,-0.5590389,2,1,1,2
111999,Yes,0,2,22.136929,-1.2516612,1,2,4,2
112000,Yes,0,2,32.7023218,-0.2993055,1,3,1,1
112002,No,0,1,31.2072527,-1.6845501,2,2,3,1
112003,No,0,3,25.4989402,-1.5113946,2,2,2,2
112004,Yes,0,1,33.9854144,1.51882802,2,2,3,2
112005,No,0,3,33.7845503,-1.0785056,1,2,1,2
112011,Yes,0,2,24.2008158,-0.2993055,2,1,4,1
112012,Yes,0,1,33.3008808,0.99936129,2,3,4,1
112014,No,0,2,37.0136876,-0.8187723,1,3,1,2
112016,Yes,0,1,39.151742,0.82620572,2,3,2,1
112019,No,0,2,40.030807,1.6919836,2,3,1,1
112021,Yes,0,1,27.2404068,1.43225023,1,3,3,2
112022,No,1,2,24.0673945,-0.4724611,1,3,4,2
112023,Yes,0,2,29.5634633,-0.7321945,1,2,1,2
112024,Yes,0,0,27.3212706,-0.7321945,2,2,1,2
112026,Yes,0,2,20.451195,0.47989457,2,1,2,2
112027,Yes,0,2,27.1534411,1.25909466,2,2,1,2
112028,No,0,3,35.2118297,-1.6845501,1,1,2,1
112029,No,0,0,45.7007848,-1.338239,1,1,3,2
112030,Yes,0,2,39.5213153,-1.5979723,1,3,1,2
112031,No,0,1,29.3388653,-1.2516612,2,2,3,2
112032,Yes,0,2,29.3830125,0.30673899,2,1,2,2
112039,Yes,0,2,32.8257434,-0.2993055,2,2,2,1
112040,Yes,0,3,22.0453268,-0.90535,2,4,4,2
112041,Yes,0,2,30.2849402,-1.1650834,2,1,1,2
112042,No,0,0,19.2188888,0.56647235,1,2,4,2
112043,Yes,0,2,25.8069371,1.51882802,1,3,3,2
112044,No,0,2,28.2726378,-1.5113946,1,1,2,2
112045,Yes,0,0,32.3289168,-1.5979723,2,3,2,2
112046,No,0,2,26.6831331,1.60540581,2,3,1,1
112047,Yes,0,2,22.5620411,0.13358341,1,2,3,2
112049,No,1,1,32.3096179,1.25909466,2,2,1,1
112050,Yes,0,2,28.2963383,-0.0395722,2,2,4,1
112052,No,0,2,37.0019491,-1.5979723,1,2,2,2
112053,Yes,0,0,35.823078,1.25909466,2,2,2,2
112054,Yes,0,3,22.2983542,0.39331678,1,3,1,2
112056,Yes,0,3,29.1392183,1.43225023,2,1,2,2
112057,Yes,0,2,35.796007,0.82620572,1,2,2,1
112058,No,0,2,30.2308208,0.73962793,2,1,2,2
112061,No,0,0,32.5182931,-0.2127277,2,1,4,1
112062,Yes,0,1,24.5507709,-0.90535,2,2,4,1
112063,No,0,2,39.5768223,-0.3858833,2,1,4,1
112064,No,0,1,35.608612,0.30673899,2,2,1,1
112065,Yes,0,2,25.0819933,0.56647235,2,2,4,2
112067,Yes,0,1,31.3949535,0.91278351,2,2,2,2
112068,Yes,0,2,39.0144016,-1.4248168,1,2,1,2
112071,No,0,3,31.4666014,-0.9919278,2,3,3,2
112074,No,0,1,28.8154437,-1.0785056,2,1,3,2
112075,No,0,1,35.9149017,-1.4248168,2,2,2,1
112077,Yes,0,1,28.2399156,-1.1650834,2,1,1,1
112079,No,0,2,31.1841129,1.25909466,1,2,2,2
112080,No,0,3,25.7035774,0.56647235,2,2,4,1
112081,No,0,1,27.0890241,-1.2516612,2,3,2,2
112082,Yes,0,3,22.7991242,-0.2127277,2,2,1,2
112083,Yes,0,3,33.4256622,1.08593908,2,2,1,2
112084,No,0,1,25.1127096,0.47989457,1,2,1,1
112085,Yes,0,1,28.5692105,-0.4724611,1,3,4,2
112086,Yes,0,2,24.9714388,0.04700562,2,4,1,2
112087,Yes,0,2,28.3195602,-1.5979723,2,2,1,1
112088,No,0,2,28.3541906,1.51882802,2,3,2,2
112089,Yes,0,1,28.2208989,-0.12615,2,2,2,2
112091,No,0,1,42.0466146,0.91278351,2,3,3,2
112092,No,0,2,28.6493706,-1.2516612,1,2,1,2
112093,Yes,0,2,24.0530224,0.91278351,1,2,2,2
112098,Yes,0,2,29.5572746,-1.5113946,1,2,3,1
112099,Yes,0,1,33.7800199,0.73962793,1,3,2,1
112100,Yes,0,2,23.3368856,1.34567245,1,2,3,1
112102,Yes,0,2,29.4331882,0.56647235,2,1,1,2
112103,No,0,2,31.3688761,0.56647235,2,3,2,2
112104,Yes,0,2,31.8816905,-0.90535,2,3,1,2
112105,Yes,0,2,24.7268641,0.30673899,1,1,1,1
112106,Yes,0,2,29.8050592,1.51882802,1,2,3,1
112109,Yes,0,2,30.6150575,-0.4724611,2,2,4,1
112111,No,0,1,29.0555,0.91278351,2,3,3,2
112115,No,0,3,33.9625891,0.56647235,2,3,2,2
112118,Yes,0,1,34.9735776,0.91278351,1,1,3,2
112120,Yes,0,3,30.5509184,-1.338239,1,3,2,2
112122,No,0,1,39.4495386,0.39331678,1,2,3,1
112123,Yes,0,3,33.6033041,1.43225023,1,1,4,2
112124,Yes,0,1,36.9105193,0.39331678,1,3,3,1
112125,No,0,1,35.5156593,-1.338239,2,4,4,1
112126,Yes,0,1,27.4235571,-1.2516612,2,1,3,2
112129,No,0,2,33.3998271,1.17251687,1,3,3,1
112130,No,0,3,28.3692821,-1.0785056,2,1,1,2
112133,No,0,0,13.7049848,0.82620572,2,3,2,2
112134,No,0,1,20.513752,0.82620572,2,3,4,2
112135,Yes,0,2,29.8603204,1.17251687,2,4,2,1
112137,No,0,3,34.5516909,0.30673899,2,2,3,2
112138,No,0,1,25.3598322,-1.4248168,2,2,2,2
112139,No,0,2,29.9801911,-1.1650834,1,1,4,2
112140,No,0,2,20.0824041,-1.4248168,1,2,1,1
112141,No,1,2,34.9335271,-0.0395722,2,1,1,2
112144,Yes,0,2,22.6414396,1.34567245,2,4,4,1
112146,No,0,3,29.3060313,-1.5113946,1,2,4,2
112147,No,0,3,11.7047464,0.13358341,2,3,4,2
112149,No,0,1,32.1558965,-0.9919278,2,2,1,1
112150,Yes,0,1,28.1910404,-1.4248168,2,3,1,2
112152,Yes,0,1,30.0648656,0.82620572,2,4,4,2
112154,No,0,1,26.6431246,1.17251687,2,3,4,2
112155,No,0,2,32.8690149,0.2201612,2,1,2,2
112158,No,0,3,26.003636,-0.0395722,1,3,1,2
112161,No,0,1,36.4753622,-0.2993055,1,3,4,1
112162,No,0,1,33.1110476,0.65305014,1,1,1,2
112163,Yes,0,2,30.4418763,1.51882802,1,2,3,2
112165,No,0,3,32.9072099,1.60540581,1,2,2,2
112166,No,0,1,32.5137323,-1.1650834,2,3,3,2
112168,Yes,0,2,35.7864025,0.82620572,2,4,4,2
112169,No,0,1,29.9799392,0.04700562,2,3,4,2
112173,No,0,2,30.9967892,1.43225023,2,3,4,2
112174,Yes,0,2,36.6584402,-0.12615,2,3,2,2
112175,Yes,0,1,29.3047369,-0.7321945,1,3,2,2
112180,Yes,0,2,32.7169031,-0.90535,1,2,2,1
112182,No,0,1,36.4984646,1.51882802,1,3,3,1
112185,No,0,0,30.10487,1.08593908,1,2,1,2
112186,Yes,0,2,30.7511552,1.60540581,2,1,3,2
112187,No,0,2,31.5918814,-0.8187723,1,1,2,1
112188,Yes,0,2,27.4781791,-1.338239,1,1,1,2
112189,No,0,2,25.991014,-1.6845501,1,3,3,1
112190,Yes,0,1,25.9817577,-1.5113946,2,3,3,1
112191,No,0,1,29.1257426,-0.2127277,2,2,2,1
112192,No,0,2,27.3619365,0.73962793,1,1,4,1
112193,Yes,0,1,27.4501987,0.73962793,2,1,1,1
112194,Yes,0,0,19.8298537,1.60540581,2,3,1,2
112196,Yes,0,1,23.7175311,-0.7321945,1,3,2,2
112198,Yes,0,2,28.9045384,0.39331678,2,1,3,1
112199,No,0,2,27.8067242,1.6919836,2,3,2,2
112201,No,0,1,18.6189816,-0.9919278,2,3,3,1
112202,Yes,0,2,32.5614651,1.08593908,2,3,1,2
