_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662824911,FALSE,finalized,3,2/18/15 8:50,Information,1,,1.2962E+17,pfizer_news,"Ray Kerins, VP, Corporate Comms, All Star Speaker at today's #BDI1 Future of Communications meeting"
662824912,FALSE,finalized,3,2/18/15 11:25,Information,1,,1.29512E+17,pfizer_news,Prevenar 13 receives approval in EU for the prevention of vaccine-type invasive pneumococcal disease in adults 50+ http://t.co/HmNOYUSi
662824913,FALSE,finalized,3,2/18/15 11:53,Information,1,,1.29485E+17,pfizer_news,Pfizer establishes precision medicine research collaboration with Medco http://t.co/kmPs3Fs9
662824914,FALSE,finalized,3,2/18/15 9:12,Information,1,,1.28501E+17,pfizer_news,Ernest Goodpastureâ€™s work has led to the reduction or disappearance of some of the worldâ€™s most harmful diseases http://t.co/eG39bx8Q
662824915,FALSE,finalized,3,2/18/15 13:29,Information,1,,1.27108E+17,pfizer_news,"Caroline Roan, VP, CR: Corporate philanthropy functions are increasingly emphasizing return on investment http://t.co/5Qqfkq9f"
662824916,FALSE,finalized,3,2/18/15 13:36,Information,1,,1.26278E+17,pfizer_news,PAH & The Resource Foundation expand initiative to increase productivity of small family farms in Latin America & India http://t.co/N4Vtt0IR
662824917,FALSE,finalized,3,2/18/15 13:36,Information,1,,1.24228E+17,pfizer_news,Pfizer GHF Mark Anthony Gregorio addressing health issues & improving care for underserved populations Papua New Guinea http://t.co/vDiZzezH
662824918,FALSE,finalized,3,2/18/15 13:37,Action,1,,1.24087E+17,pfizer_news,75 million Americans did not get the healthcare they needed in 2010. See what we are doing to help at http://t.co/NQ4Oj1YG
662824919,FALSE,finalized,3,2/18/15 10:28,Information,1,,1.13684E+17,pfizer_news,Pfizer GHF Todd Schettini addressing health issues & improving care for underserved populations from NYC http://t.co/eO8XFHk
662824920,FALSE,finalized,3,2/18/15 13:55,Information,1,,1.13322E+17,pfizer_news,Pizer GHF Yolande Morris addressing health issues & improving care for underserved populations from Rwanda http://t.co/pGNvu2P
662824921,FALSE,finalized,3,2/18/15 12:59,Information,1,,1.11924E+17,pfizer_news,"Pfizer and Guoyuan form joint venture to expand development, manufacture and distribution of animal vaccines in China http://t.co/WdAJfhW"
662824922,FALSE,finalized,3,2/18/15 4:33,Information,1,,1.11537E+17,pfizer_news,Pfizer Global Health Fellow Nancy Ng addressing health issues and improving care for underserved populations from Kenya http://t.co/Y6UpLIq
662824923,FALSE,finalized,3,2/18/15 4:29,Action,0.6775,,1.11497E+17,pfizer_news,Pfizer invites public to listen to webcast of Pfizer discussion at healthcare conference http://t.co/ElXY5nL
662824924,FALSE,finalized,3,2/18/15 12:44,Action,1,,1.11116E+17,pfizer_news,9 million Americans lost their healthcare in the last several years. Learn what we are doing to help at http://t.co/NSAUhgq
662824925,FALSE,finalized,3,2/18/15 12:36,Information,1,,1.09322E+17,pfizer_news,Pfizer Global Health Fellow Todd Schettini addressing health issues for underserved populations from New York http://t.co/tQSrKqJ
662824926,FALSE,finalized,3,2/18/15 11:31,Information,1,,1.07422E+17,pfizer_news,"AFib is most common sustained cardiac arrhythmia, affecting &gt  6M people in Europe #ESCParis2011"
662824927,FALSE,finalized,3,2/18/15 6:41,Information,1,,1.07392E+17,pfizer_news,"AFib is most common sustained cardiac arrhythmia, affecting approximately &gt  5M people in U.S. #ESCParis2011"
662824928,FALSE,finalized,3,2/18/15 14:01,Action,1,,1.06754E+17,pfizer_news,Pfizer celebrated National Health Center Week at Southwest Community Health Center in CT. Learn more-http://www.healthcenterweek.org/
662824929,FALSE,finalized,3,2/18/15 6:44,Information,1,,1.06472E+17,pfizer_news,Pfizer Global Health Fellow Yolande Morris addressing health issues for underserved populations from Rwanda http://t.co/7V0W6uQ
662824930,FALSE,finalized,3,2/18/15 12:29,Information,1,,1.05647E+17,pfizer_news,"Diabetes, asthma, cancer - good news is: theyâ€™re non-communicable. Bad news is: they kill more people than HIV http://t.co/I3FUhoe"
662824931,FALSE,finalized,3,2/18/15 13:16,Information,0.6536,,1.00655E+17,pfizer_news,"If you work with patients who need Rx help, Pfizer has tools that can help them get their medicines at http://t.co/F3rHXUa"
662824932,FALSE,finalized,3,2/18/15 13:59,Information,1,,9.62597E+16,pfizer_news,Kalamazoo MI nursing studentâ€™s experience working with patients in need: http://t.co/pywocpv
662824933,FALSE,finalized,3,2/18/15 13:54,Action,1,,9.04261E+16,pfizer_news,Ever wonder what the hot topics are in the #health and #science industries in the UK? Check it out here: http://t.co/KCj3KIh #TSN #NHS
662824934,FALSE,finalized,3,2/18/15 14:02,Information,1,,8.89524E+16,pfizer_news,Pfizer to explore strategic alternatives for its Animal Health and Nutrition Businesses http://t.co/spXv02Z
662824935,FALSE,finalized,3,2/18/15 14:03,Information,1,,8.64977E+16,pfizer_news," Combating counterfeit is a shared responsibility  Steve Allen, Pfizer Global Security tells stakeholders at Counterfeit Conf, Nairobi Kenya"
662824936,FALSE,finalized,3,2/18/15 9:39,Information,1,,8.57697E+16,pfizer_news,"Pfizer runs 2 day conference to grow collaboration to minimize pharma counterfeiting and protect public health. Nairobi, Kenya Jun 29-30"
662824937,FALSE,finalized,3,2/18/15 4:34,Information,1,,8.57251E+16,pfizer_news,June is Migraine Awareness Month.  Certain types of food and drink may trigger a Migraine in some people http://t.co/LjQGLVx
662824938,FALSE,finalized,3,2/18/15 8:56,Action,1,,8.54173E+16,pfizer_news,Join #TSN in celebrating Bruce Voellerâ€™s contributions to #science and #humanity http://t.co/84E13ZH  #LGBTPrideMonth
662824939,FALSE,finalized,3,2/18/15 9:13,Information,1,,8.53776E+16,pfizer_news,"Pfizer leads collaboration on counterfeit medicines with conference for Govts and Law Enforcers from East Africa  Nairobi, Kenya Jun 29-30"
662824940,FALSE,finalized,3,2/18/15 13:42,Action,0.6503,,8.43035E+16,pfizer_news,Read TSNâ€™s article on how HIV+ patients have been living #HealthierLives bc of successful Antiretroviral Therapy@on.pfizer.com/lJb3gW
662824941,FALSE,finalized,3,2/18/15 12:48,Information,1,,8.42378E+16,pfizer_news,FDA complete response letter received for REMOXY http://t.co/FVFRfQX
662824942,FALSE,finalized,3,2/18/15 12:00,Information,1,,8.38769E+16,pfizer_news,June is Migraine Awareness Month.  Research shows that about 50% of Migraine sufferers remain undiagnosed.  www.migrainesatwork.com
662824943,FALSE,finalized,3,2/18/15 13:48,Information,1,,8.10464E+16,pfizer_news,June's Migraine Awareness Month A Migraine's not just a bad headache It is a medically recognized neurological condition http://t.co/LjQGLVx
662824944,FALSE,finalized,3,2/18/15 12:42,Information,0.6662,,8.10448E+16,pfizer_news,"John Clark, VP, Global Security, discusses counterfeit medicines on CNBC http://t.co/QmVLGv5"
662824945,FALSE,finalized,3,2/18/15 12:23,Action,1,,7.30559E+16,pfizer_news,What's going on in the #hemophilia community this month? Find your local hemophilia organization
662824946,FALSE,finalized,3,2/18/15 13:49,Information,1,,7.1597E+16,pfizer_news,ELIQUISÂ® approved in Europe for Preventing Venous Thromboembolism after elective hip or knee replacement http://on.pfizer.com/kEMIiX
662824947,FALSE,finalized,3,2/18/15 11:20,Action,0.6663,,7.01736E+16,pfizer_news,"#Hemophilia Health Tip: Keep an infusion log (calendar) that shows the date, time, reason for infusion, product name lot number and dosage"
662824948,FALSE,finalized,3,2/18/15 11:13,Action,1,,6.90256E+16,pfizer_news,Pfizer with @FMaware and @AmericanPain launch educational initiativeâ€”view our survey results www.FibroCenter.com/survey
662824949,FALSE,finalized,3,2/18/15 8:52,Information,1,,6.83922E+16,pfizer_news,"Pat Ford, Sr. Director, Global Security, speaks with CBS about counterfeit medicines http://www.cbsnews.com/video/watch/?id=7365715n"
662824950,FALSE,finalized,3,2/18/15 12:44,Information,1,,6.82961E+16,pfizer_news,PAH & American Humane Association Partner to conduct research on the power of the human-animal bond...http://on.pfizer.com/iZkqDH
662824951,FALSE,finalized,3,2/18/15 9:18,Dialogue,1,,6.81317E+16,pfizer_news,Congratulations to Pfizer Corporate Comms team for winning the 2011 #Sabre Gold Award tonight in NYC for outstanding digital media campaign
662824952,FALSE,finalized,3,2/18/15 5:05,Information,1,,6.79823E+16,pfizer_news,Our  Sharing a Brighter Tomorrow  Hemophilia Scholarship Program is available to students with #hemophilia
662824953,FALSE,finalized,3,2/18/15 12:21,Action,0.6663,,6.50554E+16,pfizer_news,Pfizer invites public to view & listen to Webcast of Pfizer presentation at healthcare conference http://on.pfizer.com/jWOsV3
662824954,FALSE,finalized,3,2/18/15 13:17,Information,1,,6.36337E+16,pfizer_news,Preventive therapy means that an infusion of #clottingfactor is given before an activity that may cause bleeding
662824955,FALSE,finalized,3,2/18/15 13:22,Information,1,,6.11756E+16,pfizer_news,Think Science Now Member Brian Nunnally discusses Max Planckâ€™s work with the energy of light and its frequency: http://on.pfizer.com/fRibxj
662824956,FALSE,finalized,3,2/18/15 9:03,Information,1,,6.10977E+16,pfizer_news,"Pat Ford, senior director of global security for Pfizer, discussing counterfeit medicines on Hartford Courant live health chat"
662824957,FALSE,finalized,3,2/18/15 4:20,Information,1,,6.07621E+16,pfizer_news,"Pat Ford, senior director of global security for Pfizer, discusses counterfeit medicines April 21 http://lat.ms/gdNH3F"
662824958,FALSE,finalized,3,2/18/15 8:59,Information,1,,6.00373E+16,pfizer_news,"Pat Ford, Pfizer senior director of global security, discusses counterfeit drugs Apr 21 http://on.pfizer.com/eZU14o"
662824959,FALSE,finalized,3,2/18/15 12:21,Action,0.6662,,5.88785E+16,pfizer_news,"Smoke when youâ€™re stressed? In honor of Stress Awareness Month, learn healthier ways to manage the pressure at http://on.pfizer.com/dI4nWJ"
662824960,FALSE,finalized,3,2/18/15 9:01,Information,1,,5.35034E+16,pfizer_news,Pfizer posts details of interactions with U.S. Health Care Professionals and Researchers in 2010 http://on.pfizer.com/h49AJW
662824961,FALSE,finalized,3,2/18/15 8:56,Information,1,,5.27961E+16,pfizer_news,"Cavan Redmond, #Pfizer Group President, Animal Health, #NJBIZ Power 50: Health Care http://on.pfizer.com/dGzyps"
662824962,FALSE,finalized,3,2/18/15 12:58,Information,1,,5.1324E+16,pfizer_news,Pfizer Animal Health continues to invest in the future of Veterinarians http://on.pfizer.com/eas8cM
662824963,FALSE,finalized,3,2/18/15 8:42,Information,1,,4.98775E+16,pfizer_news,Pfizer Global Health Fellow Randy Kaja's work with IAVI coaching IAVI-partner scientists: http://on.pfizer.com/e9DGnS
662824964,FALSE,finalized,3,2/18/15 13:16,Information,1,,4.97912E+16,pfizer_news,"Pfizer's Pat Ford, Sr Dir, Global Security, on email spammers in cyberspace: http://on.pfizer.com/hLiGu8"
662824965,FALSE,finalized,3,2/18/15 13:41,Action,0.6671,,4.73227E+16,pfizer_news,Think Science Now Member Adam Gilbert mixes science education with reality TV. Check his blog out: http://on.pfizer.com/eQU5XS
662824966,FALSE,finalized,3,2/18/15 3:55,Information,1,,4.72578E+16,pfizer_news,"Pfizer's John Clark, VP, Global Security, speaks w/CBS 60 Minutes about counterfeit medicines http://on.pfizer.com/dZpYGu"
662824967,FALSE,finalized,3,2/18/15 13:31,Action,1,,4.63095E+16,pfizer_news,Think Science Now Member Tamara Evans asks how can we all work together to avert drug shortages? Read the post: http://on.pfizer.com/iiQzdK
662824968,FALSE,finalized,3,2/18/15 3:54,Information,1,,4.55342E+16,pfizer_news,Pfizer runs 2 day conference to grow collaboration to minimize pharma counterfeiting and protect public health. Dakar Senegal Mar 8-9
662824969,FALSE,finalized,3,2/18/15 14:00,Information,1,,4.51841E+16,pfizer_news,"Pfizer leads collaboration on counterfeit medicines with conference for Govts and Law Enforcers from West Africa  Dakar, Senegal Mar 8-9"
662824970,FALSE,finalized,3,2/18/15 6:53,Dialogue,0.6639,,4.30028E+16,pfizer_news,@pharmaguy Here is the link http://www.oncoursewithphil.com/
662824971,FALSE,finalized,3,2/18/15 11:20,Action,1,,4.26116E+16,pfizer_news,Pfizer provides an update to its development pipeline. The new interactive pipeline can be found at www.pfizer.com/pipeline
662824972,FALSE,finalized,3,2/18/15 12:34,Information,1,,4.23449E+16,pfizer_news,"Pfizer announces updated, interactive development pipeline http://on.pfizer.com/ewB11j"
662824973,FALSE,finalized,3,2/18/15 13:16,Information,1,,4.09348E+16,pfizer_news,@NextBillion featuring #Pfizer #BoP #healthcare efforts in Africa: http://on.pfizer.com/gHWokd #malaria #mhealth #socentchat #BoPbiz
662824974,FALSE,finalized,3,2/18/15 13:16,Information,1,,2.77314E+16,pfizer_news,Pfizer colleague Kate Bird presenting at #BDI conference on Mobile Healthcare Communications http://bit.ly/hUQ2t2
662824975,FALSE,finalized,3,2/18/15 8:39,Action,0.6775,,2.24079E+16,pfizer_news,Pfizer invites public to view and listen to Webcast of Pfizer presentation at healthcare conference http://bit.ly/6nh8BF
662824976,FALSE,finalized,3,2/18/15 7:04,Information,1,,2.01648E+16,pfizer_news,"Pfizer Animal Health to acquire Synbiotics Corporation, entering Diagnostics Sector http://bit.ly/h6inx0"
662824977,FALSE,finalized,3,2/18/15 8:40,Information,1,,1.39834E+16,pfizer_news,Young children in Developing World receive accelerated access to Pfizerâ€™s Prevenar 13 vaccine  http://bit.ly/glAVtQ
662824978,FALSE,finalized,3,2/18/15 13:34,Information,1,,1.32179E+16,pfizer_news,Pfizer stops clinical trials of ThelinÂ® and initiates voluntary product withdrawal in the interest of patient safety http://bit.ly/eDcfeT
662824979,FALSE,finalized,3,2/18/15 13:46,Information,0.6626,,1.04384E+16,pfizer_news,Science policy leader Joe Hammang discusses the importance of scientific collaboration at http://bit.ly/gzcRsv.  Join the conversation.
662824980,FALSE,finalized,3,2/18/15 6:43,Action,1,,6.71452E+15,pfizer_news,Symptoms of overactive bladder can be treated. Ask your doc for help during Bladder Health Month. Visit overactivebladder.com for more info
662824981,FALSE,finalized,3,2/18/15 12:42,Action,1,,5.22871E+15,pfizer_news,"Do you skip long car rides because bathrooms arenâ€™t available? See overactivebladder.com & talk to a doc during Nov., Bladder Health Month"
662824982,FALSE,finalized,3,2/18/15 12:19,Action,1,,4.95589E+15,pfizer_news,Discuss patient safety and health information technology with TSN Member Vera Rulon at http://bit.ly/aCL7QB
662824983,FALSE,finalized,3,2/18/15 13:05,Information,1,,4.52091E+15,pfizer_news,"Pfe launches Global Centers For Therapeutic Innovation, a Network Of Research Partnerships, w/University Of California http://bit.ly/cEFOnv"
662824984,FALSE,finalized,3,2/18/15 12:27,Action,1,,4.20972E+15,pfizer_news,Do you avoid places without a bathroom? Ask your doctor during Bladder Health Month and visit overactivebladder.com for more info
662824985,FALSE,finalized,3,2/18/15 5:25,Action,1,,3.26701E+15,pfizer_news,Check out  Our Hemophilia Community  Facebook page for information on #hemophilia and status updates throughout #NHF Conference
662824986,FALSE,finalized,3,2/18/15 4:44,Action,1,,2.79643E+15,pfizer_news,Nov. is Bladder Health Month. Donâ€™t miss special moments in life because of overactive bladder. See overactivebladder.com for more info
662824987,FALSE,finalized,3,2/18/15 12:22,Action,1,,2.75333E+15,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824988,FALSE,finalized,3,2/18/15 11:21,Action,1,,2.49328E+15,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824989,FALSE,finalized,3,2/18/15 13:42,Action,0.6503,,2.07603E+15,pfizer_news,Check out  Our Hemophilia Community  Facebook page for information on #hemophilia and status updates throughout #NHF Conference
662824990,FALSE,finalized,3,2/18/15 8:53,Action,1,,2.04573E+15,pfizer_news,It's Bladder Health Month. Overactive bladder affects 33 million Americans. See a doctor & visit overactivebladder.com for more information
662824991,FALSE,finalized,3,2/18/15 4:40,Action,1,,1.74135E+15,pfizer_news,Pfizer #Hemophilia will be tweeting all weekend from Booth 21 at the #NationalHemophiliaFoundation Conference. Check back for updates
662824992,FALSE,finalized,3,2/18/15 12:13,Action,0.6663,,29597916461,pfizer_news,Pfizer Invites Public To View And Listen To Webcast Of Pfizer Presentation At Healthcare Conference http://bit.ly/aDtHzU
662824993,FALSE,finalized,3,2/18/15 8:40,Action,0.6775,,29505887270,pfizer_news,What role should government play in the war on Alzheimerâ€™s? Discuss with Adam Gilbert at Think Science Now at http://bit.ly/apwcFR
662824994,FALSE,finalized,3,2/18/15 3:55,Action,1,,29381975637,pfizer_news,"Pfizer UK's Get Real, Get a Prescription counterfeit meds ad up for YouTube award - select & vote here: http://ow.ly/32nI7 #realdanger"
662824995,FALSE,finalized,3,2/18/15 4:35,Information,1,,28995500203,pfizer_news,New study finds heavy smoking can increase risk of developing  Alzheimerâ€™s and vascular dementia http://bit.ly/bkdxjG
662824996,FALSE,finalized,3,2/18/15 4:37,Information,1,,27039122845,pfizer_news,"Trade briefing at ESMO today to discuss targeting data on pan-HER inhibitor in NSCLC! 18:00, Turquoise 2 Room  Milan Convention Center"
662824997,FALSE,finalized,3,2/18/15 9:12,Information,1,,26944409268,pfizer_news,"Trade reporter briefing at ESMO tomorrow discussing data on pan-HER inhibitor in NSCLC! 18:00,Turquoise 2 Room  Milan Convention Center."
662824998,FALSE,finalized,3,2/18/15 13:11,Information,1,,26924704699,pfizer_news,Dr. Camidge to discuss activity of novel ALK-inhibitor Green Hall 1+2 12:30 CEST http://abstracts.webges.com/programme.php?congress=esmo2010
662824999,FALSE,finalized,3,2/18/15 8:51,Information,1,,26673287627,pfizer_news,"Ray Kerins, VP, WWC, speaking @ todayâ€™s #BDI Building Healthcare Communities with Social Technologies Webinar http://bit.ly/a4GA7p"
662825000,FALSE,finalized,3,2/18/15 8:35,Action,1,,25906284672,pfizer_news,How can we improve math and science education? Discuss with Adam Gilbert at Think Science Now http://bit.ly/dmTaUe
662825001,FALSE,finalized,3,2/18/15 13:48,Information,1,,25426570652,pfizer_news,"It Takes Motivation. Healthy Habits Start Here(TM), Pfizer Canada Says Start With A smidge(TM) http://www.morethanmedication.ca/en/smidge/"
662825002,FALSE,finalized,3,2/18/15 6:57,Action,1,,25336278684,pfizer_news,Can the U.S. help break the cycle of global poverty and disease?  Discuss with Tamara Evans at Think Science Now http://bit.ly/8YCX2m
662825003,FALSE,finalized,3,2/18/15 12:12,Information,0.6675,,25318641601,pfizer_news,"Fibromyalgia affects mostly women  see educational info from @HealthyWomen, sponsored by Pfizer, at http://bit.ly/adhwOu"
662825004,FALSE,finalized,3,2/18/15 13:20,Action,0.6568,,25134185587,pfizer_news,Pfizer and @HealthyWomen launch new educational campaign about fibromyalgia with tips and patient resources available @ http://bit.ly/adhwOu
662825005,FALSE,finalized,3,2/18/15 9:11,Action,0.6775,,25043423145,pfizer_news,Participate in National Cholesterol Education Month by scheduling an appointment to get your cholesterol levels checked
662825006,FALSE,finalized,3,2/18/15 6:52,Action,0.6639,,23264846074,pfizer_news,September is National Cholesterol Education Month. When was the last time you got your cholesterol checked?
662825007,FALSE,finalized,3,2/18/15 13:25,Dialogue,1,,19831277522,pfizer_news,"@jonmrich No, not in this context. @agDesignNetwork Hasn't the @pfizer_news slideshare channel been around for almost a year?"
662825008,FALSE,finalized,3,2/18/15 13:16,Information,1,,19573223033,pfizer_news,SlideShare Announces Pfizer is First Company in Regulated Industry to Launch Social Media Channel http://bit.ly/bIyqSU
662825009,FALSE,finalized,3,2/18/15 12:22,Information,1,,19273286683,pfizer_news,Pfizer to offer free public access to mental health assessment tools to improve diagnosis & patient care http://bit.ly/cT5yO2
662825010,FALSE,finalized,3,2/18/15 13:41,Information,1,,19095123595,pfizer_news,"Elizabeth Golden, VP, External Affairs & Worldwide Communications, Moderator at ExL's 6th Annual PR & Comms Summit http://bit.ly/cSzIgo"
662825011,FALSE,finalized,3,2/18/15 11:21,Information,1,,16354698479,pfizer_news,Pfizer engineers are â€œworking together for a healthier world.â€ù #WindDay http://bit.ly/9hrp8J
662825012,FALSE,finalized,3,2/18/15 12:59,Information,1,,16315490834,pfizer_news,This yearâ€™s ExL 6th Annual Public Relations & Communications Summit taking place at Pfizer Headquarters: http://bit.ly/9nh7EG
662825013,FALSE,finalized,3,2/18/15 8:59,Action,0.6743,,16244545762,pfizer_news,"Pfizerâ€™s working for a healthier planet w/green wind power @ Puurs, Belgium site Learn about Pfe renewables #WindDay http://bit.ly/9FTyAR"
662825016,FALSE,finalized,3,2/18/15 13:46,Information,1,,15823555622,pfizer_news,FDA letter doesn't call into question the safety profile of any Pfizer products or overall benefit/risk profile of the products
662825017,FALSE,finalized,3,2/18/15 9:27,Information,1,,15814251378,pfizer_news,"Patient safety is of primary importance to Pfizer, and ensuring the safe and effective use of our medicines is central to our purpose"
662825018,FALSE,finalized,3,2/18/15 12:08,Information,1,,15812019085,pfizer_news,We will continue to work closely with FDA to address these issues and assure optimal surveillance & reporting of post-marketing AE
662825019,FALSE,finalized,3,2/18/15 8:44,Information,1,,15646140900,pfizer_news,"Dr. Mace Rothenberg, Sr VP of clinical development and medical affairs, Pfizer Oncology, receives prestigious #ASCO10 2010 Statesman Award"
662825020,FALSE,finalized,3,2/18/15 11:39,Information,0.6675,,15637097108,pfizer_news,Interesting story in today's USA Today: http://www.usatoday.com/news/health/2010-06-07-nonsmokers07_ST_N.htm
662825021,FALSE,finalized,3,2/18/15 12:39,Information,1,,15342631728,pfizer_news,Pfizer & Epocrates partner to give healthcare providers access to medical info specialists for medication questions http://bit.ly/d0roay
662825022,FALSE,finalized,3,2/18/15 13:37,Information,1,,14779795243,pfizer_news,Pfizer appoints Mikael Dolsten President of Worldwide Research and Development: http://bit.ly/bfUhAX
662825023,FALSE,finalized,3,2/18/15 13:10,Information,1,,14699915158,pfizer_news,Pfizer Animal Health expands global commitment to a safe food supply with an new focus on healthy fish: http://bit.ly/arCheI
662825024,FALSE,finalized,3,2/18/15 10:17,Information,1,,14175139469,pfizer_news,"Pfizer, Washington University announce groundbreaking collaboration: http://bit.ly/dsXMIY"
662825025,FALSE,finalized,3,2/18/15 10:19,Information,0.6668,,12522688960,pfizer_news,"Caroline Roan, VP, Pfizer Corporate Responsibility: Addressing Global Public Health Issues http://bit.ly/aVUlAd"
662825026,FALSE,finalized,3,2/18/15 13:55,Action,0.6977,,12400584056,pfizer_news,"RT-Media Briefing at AACR: An â€œInside Lookâ€ù at Early Clinical Development at Pfizer â€“ April 18, 7:00 pm, RSVP nsteinberg@chamberlainpr.com"
662825027,FALSE,finalized,3,2/18/15 13:11,Action,0.6678,,12303357374,pfizer_news,"Media Briefing at AACR:  An â€œInside Lookâ€ù at Early Clinical Development at Pfizer â€“ April 18, 7:00 pm, RSVP nsteinberg@chamberlainpr.com"
662825028,FALSE,finalized,3,2/18/15 13:35,Information,1,,12243168551,pfizer_news,Stemgent & Pfizer Announce Collaboration Research & Licensing Agreement http://bit.ly/9ygVO0
662825029,FALSE,finalized,3,2/18/15 11:25,Information,1,,11379980926,pfizer_news,"Pfizer posts details about interactions w/U.S. physicians, other healthcare professionals & clinical research partners http://bit.ly/bj2vmP"
662825030,FALSE,finalized,3,2/18/15 12:24,Information,1,,10625133253,pfizer_news,Study shows Prevenar 13* is immunogenic in young children previously vaccinated with Prevenar* http://bit.ly/dytDfO
662825031,FALSE,finalized,3,2/18/15 9:40,Dialogue,0.6569,,10379238152,pfizer_news,Congratulations to Pfizerâ€™s MAINTAIN program! PRWeek's Healthcare Campaign of the Year 2010 http://bit.ly/b1zQnV
662825032,FALSE,finalized,3,2/18/15 9:15,Information,1,,10379104302,pfizer_news,"Ray Kerins, VP, External Affairs & Communications, named PRWeekâ€™s PR Professional of the Year 2010 http://bit.ly/b3rjJP"
662825033,FALSE,finalized,3,2/18/15 10:32,Action,0.6763,,10235681408,pfizer_news,"What can we do to stay healthy? Visit morethanmedication.ca for tips, advice and helpful hints: http://bit.ly/80Xye"
662825034,FALSE,finalized,3,2/18/15 11:32,Action,1,,10000388587,pfizer_news,Apixaban statistically superior to enoxaparin in the prevention of venous thromboembolism. Read more http://bit.ly/9ZSc1D
662825035,FALSE,finalized,3,2/18/15 6:53,Information,1,,9934860384,pfizer_news,â€œProject Runwayâ€™sâ€ù Tim Gunn returns to address Psoriasisâ„¢ & empower patients to be confident in their personal style: http://bit.ly/9gJNpw
662825036,FALSE,finalized,3,2/18/15 13:16,Information,1,,9922178578,pfizer_news,Pfizer & Medivation announce results from 2 phase 3 studies In Dimebon Alzheimerâ€™s Disease clinical development program http://bit.ly/cnDmtZ
662825037,FALSE,finalized,3,2/18/15 12:42,Action,1,,9882042698,pfizer_news,Youâ€™re invited to view and listen to webcast of discussion w/members of leadership team @ Cowen & Co. Healthcare Conf. http://bit.ly/bbm8ZS
662825038,FALSE,finalized,3,2/18/15 4:25,Information,1,,9642632817,pfizer_news,"William Ringo, Pfizerâ€™s Senior Vice President, Worldwide Business Development, Strategy & Innovation, To Retire"
662825039,FALSE,finalized,3,2/18/15 11:43,Information,1,,9582510555,pfizer_news,The FDA today grants approval for Pfizer's Prevnar 13 for use in infants and young children. http://bit.ly/bYpbQ9
662825040,FALSE,finalized,3,2/18/15 14:25,Information,1,,9193935239,pfizer_news,Hidden fake medicines economy revealed as EU risks health to buy medicines from illicit sources http://link.reuters.com/wyb79h #realdanger
662825041,FALSE,finalized,3,2/18/15 14:04,Information,1,,7520421426,pfizer_news,"Pfizer & Debiopharm Collaborate to co-develop Investigational compound Tremelimumab (CP-675,206) in advanced melanoma: http://bit.ly/8v7Sfd"
662825042,FALSE,finalized,3,2/18/15 7:01,Information,1,,7483110617,pfizer_news,Pfizer & Strides Arcolab to collaborate on generic products: www.pfizer.com
662825043,FALSE,finalized,3,2/18/15 9:19,Action,1,,7372970095,pfizer_news,Pfizer invites public to listen to Webcast of Pfizer discussion at Healthcare Conference. Register here: http://bit.ly/5cZPRS
662825044,FALSE,finalized,3,2/18/15 12:58,Information,1,,6804142871,pfizer_news,"Despite stresses of today, survey finds women and men set health & wellness goals â€“ but sex often influences success http://bit.ly/7S06hX"
662825045,FALSE,finalized,3,2/18/15 6:55,Information,1,,6668685026,pfizer_news,The European Commission grants European marketing authorization for Pfizer's Prevenar 13 in infants and young children http://bit.ly/6wVxEs
662825046,FALSE,finalized,3,2/18/15 13:36,Dialogue,1,,5832799166,pfizer_news,"Great job to those who presented at todayâ€™s #BDI session: @digitas_health, @shwen, @jonmrich, @raykerins, @pharmaguy, Mario Nacinovich"
662825047,FALSE,finalized,3,2/18/15 13:48,Information,1,,5827233529,pfizer_news,"Ray Kerins, VP, Pfizer Worldwide Communications: â€œWeâ€™re not doing it for publicityâ€™s sake. Weâ€™re doing it for the dialogue.â€ù #BDI"
662825048,FALSE,finalized,3,2/18/15 6:47,Information,1,,5657330681,pfizer_news,"Pfizerâ€™s Senior Vice President and Chief Medical Officer Freda C. Lewis-Hall will be presenting at FDA social media hearing Fri, Nov 13"
662825049,FALSE,finalized,3,2/18/15 4:25,Information,1,,5563515339,pfizer_news,Pfizer announces Global Research Network: http://bit.ly/EpjE4
662825050,FALSE,finalized,3,2/18/15 9:38,Information,1,,5261751870,pfizer_news,"Ray Kerins, VP, WWC, will be speaking @ BDIâ€™s upcoming Healthcare Social Communications Leadership Forum http://bit.ly/L7bos"
662825051,FALSE,finalized,3,2/18/15 13:56,Information,1,,5235551051,pfizer_news,Pfizer listed as iSixSigmaâ€™s Top 10 Showcases Best Places to Work for Six Sigma Professionals http://bit.ly/VxrFV
662825052,FALSE,finalized,3,2/18/15 11:27,Information,1,,5049978163,pfizer_news,Pfizer's excited to be named PR News' 2009 Top Places to Work in PR: http://bit.ly/2Yd1Ir
662825053,FALSE,finalized,3,2/18/15 12:46,Information,1,,4908418320,pfizer_news,Pfizer and Wyeth Become One: Working Together for a Healthier Worldâ„¢ http://bit.ly/4fOCp7
